filename,sample_bucket,category,package,take_actor,actor_height_cm,actor_gender,move_duration_frames,duration_s,content_body_position,content_type_of_movement,content_uniform_style,is_mirror,move_soma_uniform_path,move_g1_path
turn_jump_360_003__A182,jumping,Basic Locomotion Neutral,Locomotion,A182,168,F,460,3.8333333333333335,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230210/turn_jump_360_003__A182.bvh,g1/csv/230210/turn_jump_360_003__A182.csv
turn_jump_360_005__A053_M,bulk,Basic Locomotion Neutral,Locomotion,A053,151,F,1453,12.108333333333333,standing,"jumping, turning",neutral,True,soma_uniform/bvh/221012/turn_jump_360_005__A053_M.bvh,g1/csv/221012/turn_jump_360_005__A053_M.csv
turn_jump_360_005__A056,bulk,Basic Locomotion Neutral,Locomotion,A056,169,M,1451,12.091666666666667,standing,"jumping, turning",neutral,False,soma_uniform/bvh/221012/turn_jump_360_005__A056.bvh,g1/csv/221012/turn_jump_360_005__A056.csv
turn_jump_360_R_001__A215_M,bulk,Basic Locomotion Neutral,Locomotion,A215,169,F,300,2.5,standing,"jumping, turning",neutral,True,soma_uniform/bvh/230223/turn_jump_360_R_001__A215_M.bvh,g1/csv/230223/turn_jump_360_R_001__A215_M.csv
turn_jump_360_R_001__A217,jumping,Basic Locomotion Neutral,Locomotion,A217,177,M,331,2.7583333333333333,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230223/turn_jump_360_R_001__A217.bvh,g1/csv/230223/turn_jump_360_R_001__A217.csv
turn_jump_360_R_001__A218,bulk,Basic Locomotion Neutral,Locomotion,A218,173,F,254,2.1166666666666667,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230223/turn_jump_360_R_001__A218.bvh,g1/csv/230223/turn_jump_360_R_001__A218.csv
turn_jump_360_R_001__A256_M,jumping,Basic Locomotion Neutral,Locomotion,A256,182,M,524,4.366666666666666,standing,"jumping, turning",neutral,True,soma_uniform/bvh/230308/turn_jump_360_R_001__A256_M.bvh,g1/csv/230308/turn_jump_360_R_001__A256_M.csv
turn_jump_360_R_001__A267,bulk,Basic Locomotion Neutral,Locomotion,A267,183,M,265,2.2083333333333335,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230313/turn_jump_360_R_001__A267.bvh,g1/csv/230313/turn_jump_360_R_001__A267.csv
turn_jump_360_R_001__A418,jumping,Basic Locomotion Neutral,Locomotion,A418,168,F,590,4.916666666666667,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230710/turn_jump_360_R_001__A418.bvh,g1/csv/230710/turn_jump_360_R_001__A418.csv
turn_jump_360_R_001__A418_M,jumping,Basic Locomotion Neutral,Locomotion,A418,168,F,590,4.916666666666667,standing,"jumping, turning",neutral,True,soma_uniform/bvh/230710/turn_jump_360_R_001__A418_M.bvh,g1/csv/230710/turn_jump_360_R_001__A418_M.csv
turn_jump_360_R_002__A214,jumping,Basic Locomotion Neutral,Locomotion,A214,169,M,298,2.4833333333333334,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230223/turn_jump_360_R_002__A214.bvh,g1/csv/230223/turn_jump_360_R_002__A214.csv
turn_jump_360_R_002__A217,bulk,Basic Locomotion Neutral,Locomotion,A217,177,M,331,2.7583333333333333,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230223/turn_jump_360_R_002__A217.bvh,g1/csv/230223/turn_jump_360_R_002__A217.csv
turn_jump_360_R_002__A267_M,jumping,Basic Locomotion Neutral,Locomotion,A267,183,M,252,2.1,standing,"jumping, turning",neutral,True,soma_uniform/bvh/230313/turn_jump_360_R_002__A267_M.bvh,g1/csv/230313/turn_jump_360_R_002__A267_M.csv
turn_jump_360_R_002__A419_M,jumping,Basic Locomotion Neutral,Locomotion,A419,169,F,267,2.225,standing,"jumping, turning",neutral,True,soma_uniform/bvh/230710/turn_jump_360_R_002__A419_M.bvh,g1/csv/230710/turn_jump_360_R_002__A419_M.csv
turn_jump_360_R_002__A420,bulk,Basic Locomotion Neutral,Locomotion,A420,177,M,630,5.25,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230710/turn_jump_360_R_002__A420.bvh,g1/csv/230710/turn_jump_360_R_002__A420.csv
turn_jump_360_R_002__A420_M,jumping,Basic Locomotion Neutral,Locomotion,A420,177,M,629,5.241666666666666,standing,"jumping, turning",neutral,True,soma_uniform/bvh/230710/turn_jump_360_R_002__A420_M.bvh,g1/csv/230710/turn_jump_360_R_002__A420_M.csv
turn_jump_360_R_003__A215,bulk,Basic Locomotion Neutral,Locomotion,A215,169,F,263,2.191666666666667,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230223/turn_jump_360_R_003__A215.bvh,g1/csv/230223/turn_jump_360_R_003__A215.csv
turn_jump_360_R_003__A216,bulk,Basic Locomotion Neutral,Locomotion,A216,175,F,320,2.6666666666666665,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230223/turn_jump_360_R_003__A216.bvh,g1/csv/230223/turn_jump_360_R_003__A216.csv
turn_jump_360_R_003__A217,bulk,Basic Locomotion Neutral,Locomotion,A217,177,M,300,2.5,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230223/turn_jump_360_R_003__A217.bvh,g1/csv/230223/turn_jump_360_R_003__A217.csv
turn_jump_360_R_003__A218_M,bulk,Basic Locomotion Neutral,Locomotion,A218,173,F,267,2.225,standing,"jumping, turning",neutral,True,soma_uniform/bvh/230223/turn_jump_360_R_003__A218_M.bvh,g1/csv/230223/turn_jump_360_R_003__A218_M.csv
turn_jump_360_R_003__A234,jumping,Basic Locomotion Neutral,Locomotion,A234,170,F,214,1.7833333333333334,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230302/turn_jump_360_R_003__A234.bvh,g1/csv/230302/turn_jump_360_R_003__A234.csv
turn_jump_360_R_003__A234_M,bulk,Basic Locomotion Neutral,Locomotion,A234,170,F,214,1.7833333333333334,standing,"jumping, turning",neutral,True,soma_uniform/bvh/230302/turn_jump_360_R_003__A234_M.bvh,g1/csv/230302/turn_jump_360_R_003__A234_M.csv
turn_jump_360_R_003__A265,jumping,Basic Locomotion Neutral,Locomotion,A265,169,F,305,2.5416666666666665,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230313/turn_jump_360_R_003__A265.bvh,g1/csv/230313/turn_jump_360_R_003__A265.csv
turn_jump_360_R_003__A265_M,jumping,Basic Locomotion Neutral,Locomotion,A265,169,F,305,2.5416666666666665,standing,"jumping, turning",neutral,True,soma_uniform/bvh/230313/turn_jump_360_R_003__A265_M.bvh,g1/csv/230313/turn_jump_360_R_003__A265_M.csv
turn_jump_360_R_003__A266,jumping,Basic Locomotion Neutral,Locomotion,A266,174,M,256,2.1333333333333333,standing,"jumping, turning",neutral,False,soma_uniform/bvh/230313/turn_jump_360_R_003__A266.bvh,g1/csv/230313/turn_jump_360_R_003__A266.csv
turn_lift_crate_walk_270_003__A142,bulk,Object Interaction,Gaming,A142,182,M,778,6.483333333333333,standing,"walking, turning",neutral,False,soma_uniform/bvh/230124/turn_lift_crate_walk_270_003__A142.bvh,g1/csv/230124/turn_lift_crate_walk_270_003__A142.csv
turn_lift_crate_walk_270_004__A200,bulk,Object Interaction,Gaming,A200,178,M,1260,10.5,standing,"walking, turning",neutral,False,soma_uniform/bvh/230216/turn_lift_crate_walk_270_004__A200.bvh,g1/csv/230216/turn_lift_crate_walk_270_004__A200.csv
turn_lift_crate_walk_360_003__A163,bulk,Object Interaction,Gaming,A163,177,M,1438,11.983333333333333,standing,"walking, turning",neutral,False,soma_uniform/bvh/230131/turn_lift_crate_walk_360_003__A163.bvh,g1/csv/230131/turn_lift_crate_walk_360_003__A163.csv
turn_run_270_R_001__A327,bulk,Basic Locomotion Neutral,Locomotion,A327,177,M,300,2.5,standing,"running, turning",neutral,False,soma_uniform/bvh/230417/turn_run_270_R_001__A327.bvh,g1/csv/230417/turn_run_270_R_001__A327.csv
turn_run_270_R_001__A328,bulk,Basic Locomotion Neutral,Locomotion,A328,175,F,316,2.6333333333333333,standing,"running, turning",neutral,False,soma_uniform/bvh/230417/turn_run_270_R_001__A328.bvh,g1/csv/230417/turn_run_270_R_001__A328.csv
turn_run_270_R_001__A328_M,bulk,Basic Locomotion Neutral,Locomotion,A328,175,F,316,2.6333333333333333,standing,"running, turning",neutral,True,soma_uniform/bvh/230417/turn_run_270_R_001__A328_M.bvh,g1/csv/230417/turn_run_270_R_001__A328_M.csv
turn_run_270_R_001__A330,bulk,Basic Locomotion Neutral,Locomotion,A330,169,F,321,2.675,standing,"running, turning",neutral,False,soma_uniform/bvh/230417/turn_run_270_R_001__A330.bvh,g1/csv/230417/turn_run_270_R_001__A330.csv
turn_run_270_R_001__A331_M,fast_dynamic,Basic Locomotion Neutral,Locomotion,A331,171,M,321,2.675,standing,"running, turning",neutral,True,soma_uniform/bvh/230418/turn_run_270_R_001__A331_M.bvh,g1/csv/230418/turn_run_270_R_001__A331_M.csv
turn_run_270_R_001__A332,bulk,Basic Locomotion Neutral,Locomotion,A332,169,F,292,2.433333333333333,standing,"running, turning",neutral,False,soma_uniform/bvh/230418/turn_run_270_R_001__A332.bvh,g1/csv/230418/turn_run_270_R_001__A332.csv
turn_run_270_R_001__A333,bulk,Basic Locomotion Neutral,Locomotion,A333,177,M,322,2.683333333333333,standing,"running, turning",neutral,False,soma_uniform/bvh/230418/turn_run_270_R_001__A333.bvh,g1/csv/230418/turn_run_270_R_001__A333.csv
turn_run_270_R_001__A334,fast_dynamic,Basic Locomotion Neutral,Locomotion,A334,176,M,317,2.6416666666666666,standing,"running, turning",neutral,False,soma_uniform/bvh/230418/turn_run_270_R_001__A334.bvh,g1/csv/230418/turn_run_270_R_001__A334.csv
turn_run_270_R_001__A335,bulk,Basic Locomotion Neutral,Locomotion,A335,169,F,292,2.433333333333333,standing,"running, turning",neutral,False,soma_uniform/bvh/230418/turn_run_270_R_001__A335.bvh,g1/csv/230418/turn_run_270_R_001__A335.csv
turn_run_270_R_001__A335_M,bulk,Basic Locomotion Neutral,Locomotion,A335,169,F,292,2.433333333333333,standing,"running, turning",neutral,True,soma_uniform/bvh/230418/turn_run_270_R_001__A335_M.bvh,g1/csv/230418/turn_run_270_R_001__A335_M.csv
turn_run_270_R_001__A345_M,bulk,Basic Locomotion Neutral,Locomotion,A345,168,F,333,2.775,standing,"running, turning",neutral,True,soma_uniform/bvh/230424/turn_run_270_R_001__A345_M.bvh,g1/csv/230424/turn_run_270_R_001__A345_M.csv
turn_run_270_R_001__A346_M,bulk,Basic Locomotion Neutral,Locomotion,A346,173,F,333,2.775,standing,"running, turning",neutral,True,soma_uniform/bvh/230424/turn_run_270_R_001__A346_M.bvh,g1/csv/230424/turn_run_270_R_001__A346_M.csv
turn_run_270_R_001__A347,fast_dynamic,Basic Locomotion Neutral,Locomotion,A347,183,M,333,2.775,standing,"running, turning",neutral,False,soma_uniform/bvh/230424/turn_run_270_R_001__A347.bvh,g1/csv/230424/turn_run_270_R_001__A347.csv
turn_run_270_R_001__A348,fast_dynamic,Basic Locomotion Neutral,Locomotion,A348,193,M,333,2.775,standing,"running, turning",neutral,False,soma_uniform/bvh/230424/turn_run_270_R_001__A348.bvh,g1/csv/230424/turn_run_270_R_001__A348.csv
turn_run_270_R_001__A349,bulk,Basic Locomotion Neutral,Locomotion,A349,173,M,333,2.775,standing,"running, turning",neutral,False,soma_uniform/bvh/230424/turn_run_270_R_001__A349.bvh,g1/csv/230424/turn_run_270_R_001__A349.csv
turn_run_270_R_001__A349_M,fast_dynamic,Basic Locomotion Neutral,Locomotion,A349,173,M,333,2.775,standing,"running, turning",neutral,True,soma_uniform/bvh/230424/turn_run_270_R_001__A349_M.bvh,g1/csv/230424/turn_run_270_R_001__A349_M.csv
turn_run_270_R_002__A327,fast_dynamic,Basic Locomotion Neutral,Locomotion,A327,177,M,343,2.8583333333333334,standing,"running, turning",neutral,False,soma_uniform/bvh/230417/turn_run_270_R_002__A327.bvh,g1/csv/230417/turn_run_270_R_002__A327.csv
turn_run_270_R_002__A328,fast_dynamic,Basic Locomotion Neutral,Locomotion,A328,175,F,343,2.8583333333333334,standing,"running, turning",neutral,False,soma_uniform/bvh/230417/turn_run_270_R_002__A328.bvh,g1/csv/230417/turn_run_270_R_002__A328.csv
turn_run_270_R_002__A330,bulk,Basic Locomotion Neutral,Locomotion,A330,169,F,343,2.8583333333333334,standing,"running, turning",neutral,False,soma_uniform/bvh/230417/turn_run_270_R_002__A330.bvh,g1/csv/230417/turn_run_270_R_002__A330.csv
turn_run_270_R_002__A330_M,fast_dynamic,Basic Locomotion Neutral,Locomotion,A330,169,F,343,2.8583333333333334,standing,"running, turning",neutral,True,soma_uniform/bvh/230417/turn_run_270_R_002__A330_M.bvh,g1/csv/230417/turn_run_270_R_002__A330_M.csv
turn_run_270_R_002__A331,bulk,Basic Locomotion Neutral,Locomotion,A331,171,M,342,2.85,standing,"running, turning",neutral,False,soma_uniform/bvh/230418/turn_run_270_R_002__A331.bvh,g1/csv/230418/turn_run_270_R_002__A331.csv
turn_run_270_R_002__A333_M,fast_dynamic,Basic Locomotion Neutral,Locomotion,A333,177,M,336,2.8,standing,"running, turning",neutral,True,soma_uniform/bvh/230418/turn_run_270_R_002__A333_M.bvh,g1/csv/230418/turn_run_270_R_002__A333_M.csv
turn_run_270_R_002__A334,fast_dynamic,Basic Locomotion Neutral,Locomotion,A334,176,M,336,2.8,standing,"running, turning",neutral,False,soma_uniform/bvh/230418/turn_run_270_R_002__A334.bvh,g1/csv/230418/turn_run_270_R_002__A334.csv
turn_run_270_R_002__A334_M,fast_dynamic,Basic Locomotion Neutral,Locomotion,A334,176,M,336,2.8,standing,"running, turning",neutral,True,soma_uniform/bvh/230418/turn_run_270_R_002__A334_M.bvh,g1/csv/230418/turn_run_270_R_002__A334_M.csv
turn_run_270_R_002__A345,bulk,Basic Locomotion Neutral,Locomotion,A345,168,F,303,2.525,standing,"running, turning",neutral,False,soma_uniform/bvh/230424/turn_run_270_R_002__A345.bvh,g1/csv/230424/turn_run_270_R_002__A345.csv
turn_run_270_R_002__A346,fast_dynamic,Basic Locomotion Neutral,Locomotion,A346,173,F,274,2.283333333333333,standing,"running, turning",neutral,False,soma_uniform/bvh/230424/turn_run_270_R_002__A346.bvh,g1/csv/230424/turn_run_270_R_002__A346.csv
turn_run_270_R_002__A347,bulk,Basic Locomotion Neutral,Locomotion,A347,183,M,298,2.4833333333333334,standing,"running, turning",neutral,False,soma_uniform/bvh/230424/turn_run_270_R_002__A347.bvh,g1/csv/230424/turn_run_270_R_002__A347.csv
turn_run_270_R_002__A347_M,bulk,Basic Locomotion Neutral,Locomotion,A347,183,M,298,2.4833333333333334,standing,"running, turning",neutral,True,soma_uniform/bvh/230424/turn_run_270_R_002__A347_M.bvh,g1/csv/230424/turn_run_270_R_002__A347_M.csv
turn_run_270_R_002__A349_M,fast_dynamic,Basic Locomotion Neutral,Locomotion,A349,173,M,278,2.316666666666667,standing,"running, turning",neutral,True,soma_uniform/bvh/230424/turn_run_270_R_002__A349_M.bvh,g1/csv/230424/turn_run_270_R_002__A349_M.csv
turn_run_270_R_003__A326,bulk,Basic Locomotion Neutral,Locomotion,A326,171,M,328,2.7333333333333334,standing,"running, turning",neutral,False,soma_uniform/bvh/230417/turn_run_270_R_003__A326.bvh,g1/csv/230417/turn_run_270_R_003__A326.csv
turn_run_270_R_003__A327_M,fast_dynamic,Basic Locomotion Neutral,Locomotion,A327,177,M,283,2.3583333333333334,standing,"running, turning",neutral,True,soma_uniform/bvh/230417/turn_run_270_R_003__A327_M.bvh,g1/csv/230417/turn_run_270_R_003__A327_M.csv
turn_run_270_R_003__A329,bulk,Basic Locomotion Neutral,Locomotion,A329,176,M,396,3.3,standing,"running, turning",neutral,False,soma_uniform/bvh/230417/turn_run_270_R_003__A329.bvh,g1/csv/230417/turn_run_270_R_003__A329.csv
turn_run_270_R_003__A329_M,bulk,Basic Locomotion Neutral,Locomotion,A329,176,M,396,3.3,standing,"running, turning",neutral,True,soma_uniform/bvh/230417/turn_run_270_R_003__A329_M.bvh,g1/csv/230417/turn_run_270_R_003__A329_M.csv
turn_run_270_R_003__A330_M,bulk,Basic Locomotion Neutral,Locomotion,A330,169,F,292,2.433333333333333,standing,"running, turning",neutral,True,soma_uniform/bvh/230417/turn_run_270_R_003__A330_M.bvh,g1/csv/230417/turn_run_270_R_003__A330_M.csv
turn_run_270_R_003__A331,bulk,Basic Locomotion Neutral,Locomotion,A331,171,M,332,2.7666666666666666,standing,"running, turning",neutral,False,soma_uniform/bvh/230418/turn_run_270_R_003__A331.bvh,g1/csv/230418/turn_run_270_R_003__A331.csv
turn_run_270_R_003__A332,bulk,Basic Locomotion Neutral,Locomotion,A332,169,F,344,2.8666666666666667,standing,"running, turning",neutral,False,soma_uniform/bvh/230418/turn_run_270_R_003__A332.bvh,g1/csv/230418/turn_run_270_R_003__A332.csv
turn_run_270_R_003__A332_M,bulk,Basic Locomotion Neutral,Locomotion,A332,169,F,344,2.8666666666666667,standing,"running, turning",neutral,True,soma_uniform/bvh/230418/turn_run_270_R_003__A332_M.bvh,g1/csv/230418/turn_run_270_R_003__A332_M.csv
turn_run_270_R_003__A333_M,bulk,Basic Locomotion Neutral,Locomotion,A333,177,M,323,2.691666666666667,standing,"running, turning",neutral,True,soma_uniform/bvh/230418/turn_run_270_R_003__A333_M.bvh,g1/csv/230418/turn_run_270_R_003__A333_M.csv
turn_run_270_R_003__A334,bulk,Basic Locomotion Neutral,Locomotion,A334,176,M,310,2.5833333333333335,standing,"running, turning",neutral,False,soma_uniform/bvh/230418/turn_run_270_R_003__A334.bvh,g1/csv/230418/turn_run_270_R_003__A334.csv
turn_run_270_R_003__A334_M,bulk,Basic Locomotion Neutral,Locomotion,A334,176,M,310,2.5833333333333335,standing,"running, turning",neutral,True,soma_uniform/bvh/230418/turn_run_270_R_003__A334_M.bvh,g1/csv/230418/turn_run_270_R_003__A334_M.csv
turn_run_270_R_003__A335,fast_dynamic,Basic Locomotion Neutral,Locomotion,A335,169,F,318,2.65,standing,"running, turning",neutral,False,soma_uniform/bvh/230418/turn_run_270_R_003__A335.bvh,g1/csv/230418/turn_run_270_R_003__A335.csv
turn_run_270_R_003__A345,bulk,Basic Locomotion Neutral,Locomotion,A345,168,F,478,3.9833333333333334,standing,"running, turning",neutral,False,soma_uniform/bvh/230424/turn_run_270_R_003__A345.bvh,g1/csv/230424/turn_run_270_R_003__A345.csv
turn_run_270_R_003__A347,bulk,Basic Locomotion Neutral,Locomotion,A347,183,M,478,3.9833333333333334,standing,"running, turning",neutral,False,soma_uniform/bvh/230424/turn_run_270_R_003__A347.bvh,g1/csv/230424/turn_run_270_R_003__A347.csv
turn_run_270_R_003__A348,bulk,Basic Locomotion Neutral,Locomotion,A348,193,M,478,3.9833333333333334,standing,"running, turning",neutral,False,soma_uniform/bvh/230424/turn_run_270_R_003__A348.bvh,g1/csv/230424/turn_run_270_R_003__A348.csv
turn_run_270_R_003__A348_M,bulk,Basic Locomotion Neutral,Locomotion,A348,193,M,478,3.9833333333333334,standing,"running, turning",neutral,True,soma_uniform/bvh/230424/turn_run_270_R_003__A348_M.bvh,g1/csv/230424/turn_run_270_R_003__A348_M.csv
turn_run_270_R_003__A349_M,bulk,Basic Locomotion Neutral,Locomotion,A349,173,M,477,3.975,standing,"running, turning",neutral,True,soma_uniform/bvh/230424/turn_run_270_R_003__A349_M.bvh,g1/csv/230424/turn_run_270_R_003__A349_M.csv
turn_run_360_R_001__A326,bulk,Basic Locomotion Neutral,Locomotion,A326,171,M,262,2.183333333333333,standing,"running, turning",neutral,False,soma_uniform/bvh/230417/turn_run_360_R_001__A326.bvh,g1/csv/230417/turn_run_360_R_001__A326.csv
turn_run_360_R_001__A326_M,bulk,Basic Locomotion Neutral,Locomotion,A326,171,M,262,2.183333333333333,standing,"running, turning",neutral,True,soma_uniform/bvh/230417/turn_run_360_R_001__A326_M.bvh,g1/csv/230417/turn_run_360_R_001__A326_M.csv
turn_run_360_R_001__A327_M,bulk,Basic Locomotion Neutral,Locomotion,A327,177,M,271,2.2583333333333333,standing,"running, turning",neutral,True,soma_uniform/bvh/230417/turn_run_360_R_001__A327_M.bvh,g1/csv/230417/turn_run_360_R_001__A327_M.csv
turn_run_360_R_001__A328,fast_dynamic,Basic Locomotion Neutral,Locomotion,A328,175,F,406,3.3833333333333333,standing,"running, turning",neutral,False,soma_uniform/bvh/230417/turn_run_360_R_001__A328.bvh,g1/csv/230417/turn_run_360_R_001__A328.csv
turn_run_360_R_001__A329,bulk,Basic Locomotion Neutral,Locomotion,A329,176,M,337,2.808333333333333,standing,"running, turning",neutral,False,soma_uniform/bvh/230417/turn_run_360_R_001__A329.bvh,g1/csv/230417/turn_run_360_R_001__A329.csv
turn_run_360_R_001__A331_M,bulk,Basic Locomotion Neutral,Locomotion,A331,171,M,353,2.941666666666667,standing,"running, turning",neutral,True,soma_uniform/bvh/230418/turn_run_360_R_001__A331_M.bvh,g1/csv/230418/turn_run_360_R_001__A331_M.csv
turn_run_360_R_001__A332,fast_dynamic,Basic Locomotion Neutral,Locomotion,A332,169,F,331,2.7583333333333333,standing,"running, turning",neutral,False,soma_uniform/bvh/230418/turn_run_360_R_001__A332.bvh,g1/csv/230418/turn_run_360_R_001__A332.csv
turn_run_360_R_001__A334,bulk,Basic Locomotion Neutral,Locomotion,A334,176,M,331,2.7583333333333333,standing,"running, turning",neutral,False,soma_uniform/bvh/230418/turn_run_360_R_001__A334.bvh,g1/csv/230418/turn_run_360_R_001__A334.csv
turn_run_360_R_001__A334_M,fast_dynamic,Basic Locomotion Neutral,Locomotion,A334,176,M,331,2.7583333333333333,standing,"running, turning",neutral,True,soma_uniform/bvh/230418/turn_run_360_R_001__A334_M.bvh,g1/csv/230418/turn_run_360_R_001__A334_M.csv
